state,year,tempf,tempc
Massachusetts,1951,47.9917,8.8843
Massachusetts,1952,48.4250,9.1250
Massachusetts,1953,49.6083,9.7824
Massachusetts,1954,47.5250,8.6250
Massachusetts,1955,47.4833,8.6019
Massachusetts,1956,46.3500,7.9722
Massachusetts,1957,48.2250,9.0139
Massachusetts,1958,45.7083,7.6157
Massachusetts,1959,47.9000,8.8333
Massachusetts,1960,46.8583,8.2546
Massachusetts,1961,47.0417,8.3565
Massachusetts,1962,45.5667,7.5370
Massachusetts,1963,46.3083,7.9491
Massachusetts,1964,46.8083,8.2269
Massachusetts,1965,46.3000,7.9444
Massachusetts,1966,46.8917,8.2731
Massachusetts,1967,46.0167,7.7870
Massachusetts,1968,46.4833,8.0463
Massachusetts,1969,47.1417,8.4120
Massachusetts,1970,46.6583,8.1435
Massachusetts,1971,47.0417,8.3565
Massachusetts,1972,45.9417,7.7454
Massachusetts,1973,48.9750,9.4306
Massachusetts,1974,47.1083,8.3935
Massachusetts,1975,48.0000,8.8889
Massachusetts,1976,46.5833,8.1019
Massachusetts,1977,47.1333,8.4074
Massachusetts,1978,45.7000,7.6111
Massachusetts,1979,47.8667,8.8148
Massachusetts,1980,46.5750,8.0972
Massachusetts,1981,47.2250,8.4583
Massachusetts,1982,46.7750,8.2083
Massachusetts,1983,48.4750,9.1528
Massachusetts,1984,47.9583,8.8657
Massachusetts,1985,47.2333,8.4630
Massachusetts,1986,47.1750,8.4306
Massachusetts,1987,47.4000,8.5556
Massachusetts,1988,47.2000,8.4444
Massachusetts,1989,46.6500,8.1389
Massachusetts,1990,49.6750,9.8194
Massachusetts,1991,49.5667,9.7593
Massachusetts,1992,46.4000,8.0000
Massachusetts,1993,47.3083,8.5046
Massachusetts,1994,47.6500,8.6944
Massachusetts,1995,47.7917,8.7731
Massachusetts,1996,47.3250,8.5139
Massachusetts,1997,47.3583,8.5324
Massachusetts,1998,50.3667,10.2037
Massachusetts,1999,49.7833,9.8796
Massachusetts,2000,47.5167,8.6204
Massachusetts,2001,49.0917,9.4954
Massachusetts,2002,49.3417,9.6343
Massachusetts,2003,47.1083,8.3935
Massachusetts,2004,47.6167,8.6759
Massachusetts,2005,48.3917,9.1065
Massachusetts,2006,50.1167,10.0648
Massachusetts,2007,48.2917,9.0509
Massachusetts,2008,48.6083,9.2269
Massachusetts,2009,47.7417,8.7454
Massachusetts,2010,50.3500,10.1944
Massachusetts,2011,49.6667,9.8148
Massachusetts,2012,51.3333,10.7407
Massachusetts,2013,48.8000,9.3333
Massachusetts,2014,47.7250,8.7361
Massachusetts,2015,48.4583,9.1435
Massachusetts,2016,50.3167,10.1759
Massachusetts,2017,49.5750,9.7639
Massachusetts,2018,49.4750,9.7083
Massachusetts,2019,48.6167,9.2315
Michigan,1895,41.7167,5.3981
Michigan,1896,43.0583,6.1435
Michigan,1897,42.5083,5.8380
Michigan,1898,43.4750,6.3750
Michigan,1899,42.3083,5.7269
Michigan,1900,43.7250,6.5139
Michigan,1901,42.6250,5.9028
Michigan,1902,43.3250,6.2917
Michigan,1903,42.4000,5.7778
Michigan,1904,39.8083,4.3380
Michigan,1905,42.0250,5.5694
Michigan,1906,43.7583,6.5324
Michigan,1907,41.0333,5.0185
Michigan,1908,44.0583,6.6991
Michigan,1909,42.8917,6.0509
Michigan,1910,43.3250,6.2917
Michigan,1911,44.1167,6.7315
Michigan,1912,40.8583,4.9213
Michigan,1913,44.0917,6.7176
Michigan,1914,42.8333,6.0185
Michigan,1915,42.7833,5.9907
Michigan,1916,42.2750,5.7083
Michigan,1917,39.0250,3.9028
Michigan,1918,42.5667,5.8704
Michigan,1919,44.1000,6.7222
Michigan,1920,42.3917,5.7731
Michigan,1921,46.6833,8.1574
Michigan,1922,44.2000,6.7778
Michigan,1923,42.5250,5.8472
Michigan,1924,40.8333,4.9074
Michigan,1925,42.6500,5.9167
Michigan,1926,40.7583,4.8657
Michigan,1927,43.3333,6.2963
Michigan,1928,42.7917,5.9954
Michigan,1929,41.6083,5.3380
Michigan,1930,44.1500,6.7500
Michigan,1931,47.0333,8.3519
Michigan,1932,44.0833,6.7130
Michigan,1933,44.2500,6.8056
Michigan,1934,43.3417,6.3009
Michigan,1935,42.7333,5.9630
Michigan,1936,42.4167,5.7870
Michigan,1937,43.2917,6.2731
Michigan,1938,45.2000,7.3333
Michigan,1939,44.3083,6.8380
Michigan,1940,42.4250,5.7917
Michigan,1941,45.4500,7.4722
Michigan,1942,44.0333,6.6852
Michigan,1943,42.3667,5.7593
Michigan,1944,44.5917,6.9954
Michigan,1945,43.0083,6.1157
Michigan,1946,45.0917,7.2731
Michigan,1947,43.5333,6.4074
Michigan,1948,43.8167,6.5648
Michigan,1949,45.4417,7.4676
Michigan,1950,41.8833,5.4907
Michigan,1951,42.6667,5.9259
Michigan,1952,44.7917,7.1065
Michigan,1953,45.9083,7.7269
Michigan,1954,44.2083,6.7824
Michigan,1955,45.1750,7.3194
Michigan,1956,43.4417,6.3565
Michigan,1957,43.6167,6.4537
Michigan,1958,42.8833,6.0463
Michigan,1959,43.7667,6.5370
Michigan,1960,43.2500,6.2500
Michigan,1961,44.1250,6.7361
Michigan,1962,42.9083,6.0602
Michigan,1963,42.8833,6.0463
Michigan,1964,44.6917,7.0509
Michigan,1965,42.9500,6.0833
Michigan,1966,43.3333,6.2963
Michigan,1967,42.6167,5.8981
Michigan,1968,44.0083,6.6713
Michigan,1969,43.4250,6.3472
Michigan,1970,43.5833,6.4352
Michigan,1971,43.9917,6.6620
Michigan,1972,41.7250,5.4028
Michigan,1973,45.6167,7.5648
Michigan,1974,43.2583,6.2546
Michigan,1975,44.6083,7.0046
Michigan,1976,42.6333,5.9074
Michigan,1977,44.0000,6.6667
Michigan,1978,42.3833,5.7685
Michigan,1979,42.4000,5.7778
Michigan,1980,42.8500,6.0278
Michigan,1981,44.0250,6.6806
Michigan,1982,43.2083,6.2269
Michigan,1983,44.7250,7.0694
Michigan,1984,44.3083,6.8380
Michigan,1985,43.4583,6.3657
Michigan,1986,44.4583,6.9213
Michigan,1987,46.8750,8.2639
Michigan,1988,44.5167,6.9537
Michigan,1989,42.6250,5.9028
Michigan,1990,45.6667,7.5926
Michigan,1991,45.8417,7.6898
Michigan,1992,43.3500,6.3056
Michigan,1993,43.2500,6.2500
Michigan,1994,43.8583,6.5880
Michigan,1995,44.2083,6.7824
Michigan,1996,42.5000,5.8333
Michigan,1997,43.5333,6.4074
Michigan,1998,48.2500,9.0278
Michigan,1999,46.3667,7.9815
Michigan,2000,45.0167,7.2315
Michigan,2001,46.8000,8.2222
Michigan,2002,45.7417,7.6343
Michigan,2003,43.9667,6.6481
Michigan,2004,44.5833,6.9907
Michigan,2005,46.0417,7.8009
Michigan,2006,47.0167,8.3426
Michigan,2007,46.0917,7.8287
Michigan,2008,44.0333,6.6852
Michigan,2009,43.7750,6.5417
Michigan,2010,47.0750,8.3750
Michigan,2011,45.6167,7.5648
Michigan,2012,48.4250,9.1250
Michigan,2013,44.0583,6.6991
Michigan,2014,41.8833,5.4907
Michigan,2015,45.1083,7.2824
Michigan,2016,47.3667,8.5370
Michigan,2017,46.2917,7.9398
Michigan,2018,45.1083,7.2824
Michigan,2019,43.9250,6.6250
Minnesota,1895,38.6083,3.6713
Minnesota,1896,38.7250,3.7361
Minnesota,1897,38.5750,3.6528
Minnesota,1898,39.5917,4.2176
Minnesota,1899,38.3333,3.5185
Minnesota,1900,41.2167,5.1204
Minnesota,1901,40.1083,4.5046
Minnesota,1902,40.0917,4.4954
Minnesota,1903,38.0167,3.3426
Minnesota,1904,37.3000,2.9444
Minnesota,1905,39.0917,3.9398
Minnesota,1906,39.9083,4.3935
Minnesota,1907,37.4917,3.0509
Minnesota,1908,41.1333,5.0741
Minnesota,1909,38.7000,3.7222
Minnesota,1910,40.7833,4.8796
Minnesota,1911,39.6000,4.2222
Minnesota,1912,38.0083,3.3380
Minnesota,1913,40.0250,4.4583
Minnesota,1914,39.8833,4.3796
Minnesota,1915,40.1917,4.5509
Minnesota,1916,37.1583,2.8657
Minnesota,1917,35.6750,2.0417
Minnesota,1918,40.1167,4.5093
Minnesota,1919,39.2250,4.0139
Minnesota,1920,39.6750,4.2639
Minnesota,1921,42.4500,5.8056
Minnesota,1922,40.8917,4.9398
Minnesota,1923,40.3500,4.6389
Minnesota,1924,37.6750,3.1528
Minnesota,1925,39.7917,4.3287
Minnesota,1926,38.7917,3.7731
Minnesota,1927,38.5583,3.6435
Minnesota,1928,40.5167,4.7315
Minnesota,1929,37.5417,3.0787
Minnesota,1930,41.1917,5.1065
Minnesota,1931,45.0333,7.2407
Minnesota,1932,39.5667,4.2037
Minnesota,1933,40.4167,4.6759
Minnesota,1934,41.3583,5.1991
Minnesota,1935,39.3917,4.1065
Minnesota,1936,37.8583,3.2546
Minnesota,1937,38.3583,3.5324
Minnesota,1938,41.5583,5.3102
Minnesota,1939,41.4000,5.2222
Minnesota,1940,39.7250,4.2917
Minnesota,1941,42.3333,5.7407
Minnesota,1942,40.7667,4.8704
Minnesota,1943,39.0417,3.9120
Minnesota,1944,41.5250,5.2917
Minnesota,1945,38.9333,3.8519
Minnesota,1946,40.6583,4.8102
Minnesota,1947,39.8250,4.3472
Minnesota,1948,40.1667,4.5370
Minnesota,1949,40.6917,4.8287
Minnesota,1950,36.4583,2.4769
Minnesota,1951,37.1667,2.8704
Minnesota,1952,41.1500,5.0833
Minnesota,1953,41.7750,5.4306
Minnesota,1954,40.8833,4.9352
Minnesota,1955,40.0417,4.4676
Minnesota,1956,39.6333,4.2407
Minnesota,1957,40.0667,4.4815
Minnesota,1958,40.6000,4.7778
Minnesota,1959,40.1417,4.5231
Minnesota,1960,39.8333,4.3519
Minnesota,1961,41.0500,5.0278
Minnesota,1962,39.7667,4.3148
Minnesota,1963,41.1833,5.1019
Minnesota,1964,40.8667,4.9259
Minnesota,1965,38.2583,3.4769
Minnesota,1966,38.5917,3.6620
Minnesota,1967,38.9000,3.8333
Minnesota,1968,40.5750,4.7639
Minnesota,1969,39.5417,4.1898
Minnesota,1970,39.1000,3.9444
Minnesota,1971,39.6333,4.2407
Minnesota,1972,37.6667,3.1481
Minnesota,1973,42.2667,5.7037
Minnesota,1974,40.1500,4.5278
Minnesota,1975,40.1167,4.5093
Minnesota,1976,40.4917,4.7176
Minnesota,1977,41.2000,5.1111
Minnesota,1978,39.0417,3.9120
Minnesota,1979,37.8000,3.2222
Minnesota,1980,40.7083,4.8380
Minnesota,1981,42.5500,5.8611
Minnesota,1982,39.0250,3.9028
Minnesota,1983,41.3833,5.2130
Minnesota,1984,41.3083,5.1713
Minnesota,1985,38.7000,3.7222
Minnesota,1986,41.4917,5.2731
Minnesota,1987,45.2667,7.3704
Minnesota,1988,41.5500,5.3056
Minnesota,1989,39.1000,3.9444
Minnesota,1990,42.4583,5.8102
Minnesota,1991,41.7417,5.4120
Minnesota,1992,40.8917,4.9398
Minnesota,1993,38.9250,3.8472
Minnesota,1994,40.9250,4.9583
Minnesota,1995,40.3000,4.6111
Minnesota,1996,37.6167,3.1204
Minnesota,1997,40.5667,4.7593
Minnesota,1998,44.9083,7.1713
Minnesota,1999,43.6917,6.4954
Minnesota,2000,41.8167,5.4537
Minnesota,2001,43.0500,6.1389
Minnesota,2002,42.0417,5.5787
Minnesota,2003,41.5167,5.2870
Minnesota,2004,41.3000,5.1667
Minnesota,2005,43.0667,6.1481
Minnesota,2006,44.3833,6.8796
Minnesota,2007,42.3917,5.7731
Minnesota,2008,39.4167,4.1204
Minnesota,2009,40.1083,4.5046
Minnesota,2010,42.8417,6.0231
Minnesota,2011,42.0250,5.5694
Minnesota,2012,45.2000,7.3333
Minnesota,2013,39.3250,4.0694
Minnesota,2014,38.6417,3.6898
Minnesota,2015,43.4917,6.3843
Minnesota,2016,44.5667,6.9815
Minnesota,2017,42.6333,5.9074
Minnesota,2018,40.5917,4.7731
Minnesota,2019,39.2667,4.0370
Mississippi,1895,62.1500,16.7500
Mississippi,1896,64.6917,18.1620
Mississippi,1897,64.7250,18.1806
Mississippi,1898,63.4333,17.4630
Mississippi,1899,63.5000,17.5000
Mississippi,1900,63.9500,17.7500
Mississippi,1901,62.3583,16.8657
Mississippi,1902,64.0500,17.8056
Mississippi,1903,62.4833,16.9352
Mississippi,1904,63.4917,17.4954
Mississippi,1905,62.9417,17.1898
Mississippi,1906,63.6500,17.5833
Mississippi,1907,64.5167,18.0648
Mississippi,1908,64.7167,18.1759
Mississippi,1909,64.4333,18.0185
Mississippi,1910,63.4500,17.4722
Mississippi,1911,65.8583,18.8102
Mississippi,1912,62.2500,16.8056
Mississippi,1913,63.8333,17.6852
Mississippi,1914,63.2500,17.3611
Mississippi,1915,63.4500,17.4722
Mississippi,1916,63.7500,17.6389
Mississippi,1917,62.1500,16.7500
Mississippi,1918,64.1250,17.8472
Mississippi,1919,64.2667,17.9259
Mississippi,1920,62.9667,17.2037
Mississippi,1921,66.4250,19.1250
Mississippi,1922,65.4000,18.5556
Mississippi,1923,63.8083,17.6713
Mississippi,1924,62.9917,17.2176
Mississippi,1925,65.1333,18.4074
Mississippi,1926,63.5333,17.5185
Mississippi,1927,66.0083,18.8935
Mississippi,1928,63.2000,17.3333
Mississippi,1929,63.5583,17.5324
Mississippi,1930,63.8250,17.6806
Mississippi,1931,64.3417,17.9676
Mississippi,1932,64.2500,17.9167
Mississippi,1933,65.8833,18.8241
Mississippi,1934,64.5500,18.0833
Mississippi,1935,64.2167,17.8981
Mississippi,1936,63.9750,17.7639
Mississippi,1937,63.6750,17.5972
Mississippi,1938,65.2167,18.4537
Mississippi,1939,64.7000,18.1667
Mississippi,1940,61.5917,16.4398
Mississippi,1941,64.1333,17.8519
Mississippi,1942,63.2583,17.3657
Mississippi,1943,63.9167,17.7315
Mississippi,1944,64.1917,17.8843
Mississippi,1945,64.0417,17.8009
Mississippi,1946,64.5833,18.1019
Mississippi,1947,63.0417,17.2454
Mississippi,1948,63.6500,17.5833
Mississippi,1949,64.8667,18.2593
Mississippi,1950,63.7333,17.6296
Mississippi,1951,64.3583,17.9769
Mississippi,1952,64.0167,17.7870
Mississippi,1953,64.5917,18.1065
Mississippi,1954,65.0833,18.3796
Mississippi,1955,64.1000,17.8333
Mississippi,1956,64.3750,17.9861
Mississippi,1957,64.2500,17.9167
Mississippi,1958,61.7167,16.5093
Mississippi,1959,63.2750,17.3750
Mississippi,1960,62.0833,16.7130
Mississippi,1961,62.3333,16.8519
Mississippi,1962,63.6500,17.5833
Mississippi,1963,62.6750,17.0417
Mississippi,1964,63.2083,17.3380
Mississippi,1965,63.8500,17.6944
Mississippi,1966,62.2417,16.8009
Mississippi,1967,62.5583,16.9769
Mississippi,1968,61.4917,16.3843
Mississippi,1969,62.3000,16.8333
Mississippi,1970,62.5917,16.9954
Mississippi,1971,63.3833,17.4352
Mississippi,1972,63.5333,17.5185
Mississippi,1973,63.7333,17.6296
Mississippi,1974,63.4667,17.4815
Mississippi,1975,63.2917,17.3843
Mississippi,1976,61.4083,16.3380
Mississippi,1977,63.3000,17.3889
Mississippi,1978,62.2083,16.7824
Mississippi,1979,61.6250,16.4583
Mississippi,1980,63.0583,17.2546
Mississippi,1981,63.0917,17.2731
Mississippi,1982,63.7583,17.6435
Mississippi,1983,61.6917,16.4954
Mississippi,1984,63.3417,17.4120
Mississippi,1985,63.2000,17.3333
Mississippi,1986,64.5583,18.0880
Mississippi,1987,63.5167,17.5093
Mississippi,1988,62.7083,17.0602
Mississippi,1989,62.4333,16.9074
Mississippi,1990,65.0917,18.3843
Mississippi,1991,64.3167,17.9537
Mississippi,1992,62.8083,17.1157
Mississippi,1993,62.7083,17.0602
Mississippi,1994,63.5417,17.5231
Mississippi,1995,63.6083,17.5602
Mississippi,1996,63.0167,17.2315
Mississippi,1997,62.9083,17.1713
Mississippi,1998,65.8500,18.8056
Mississippi,1999,65.0167,18.3426
Mississippi,2000,64.2167,17.8981
Mississippi,2001,63.7000,17.6111
Mississippi,2002,63.9833,17.7685
Mississippi,2003,63.2667,17.3704
Mississippi,2004,64.0083,17.7824
Mississippi,2005,64.2750,17.9306
Mississippi,2006,64.7583,18.1991
Mississippi,2007,64.9500,18.3056
Mississippi,2008,63.3250,17.4028
Mississippi,2009,63.6333,17.5741
Mississippi,2010,63.4833,17.4907
Mississippi,2011,64.4500,18.0278
Mississippi,2012,65.6833,18.7130
Mississippi,2013,63.0833,17.2685
Mississippi,2014,62.3167,16.8426
Mississippi,2015,65.2917,18.4954
Mississippi,2016,65.9083,18.8380
Mississippi,2017,65.7750,18.7639
Mississippi,2018,64.7750,18.2083
Mississippi,2019,65.1000,18.3889
Missouri,1895,52.9250,11.6250
Missouri,1896,55.3833,12.9907
Missouri,1897,54.7250,12.6250
Missouri,1898,54.1250,12.2917
Missouri,1899,53.5667,11.9815
Missouri,1900,55.1750,12.8750
Missouri,1901,54.9500,12.7500
Missouri,1902,53.5667,11.9815
Missouri,1903,52.9750,11.6528
Missouri,1904,52.7167,11.5093
Missouri,1905,52.8500,11.5833
Missouri,1906,53.7500,12.0833
Missouri,1907,54.2250,12.3472
Missouri,1908,55.2833,12.9352
Missouri,1909,54.5833,12.5463
Missouri,1910,54.0917,12.2731
Missouri,1911,56.0833,13.3796
Missouri,1912,52.4417,11.3565
Missouri,1913,55.4917,13.0509
Missouri,1914,55.0000,12.7778
Missouri,1915,53.8750,12.1528
Missouri,1916,54.3250,12.4028
Missouri,1917,51.8250,11.0139
Missouri,1918,54.7083,12.6157
Missouri,1919,54.6667,12.5926
Missouri,1920,53.7250,12.0694
Missouri,1921,57.5750,14.2083
Missouri,1922,55.6667,13.1481
Missouri,1923,54.6667,12.5926
Missouri,1924,52.3500,11.3056
Missouri,1925,55.0417,12.8009
Missouri,1926,53.7917,12.1065
Missouri,1927,54.9583,12.7546
Missouri,1928,54.3917,12.4398
Missouri,1929,52.8167,11.5648
Missouri,1930,55.1500,12.8611
Missouri,1931,57.2167,14.0093
Missouri,1932,54.8750,12.7083
Missouri,1933,56.5167,13.6204
Missouri,1934,56.6333,13.6852
Missouri,1935,54.2083,12.3380
Missouri,1936,55.3583,12.9769
Missouri,1937,53.4083,11.8935
Missouri,1938,57.2667,14.0370
Missouri,1939,56.3500,13.5278
Missouri,1940,52.9083,11.6157
Missouri,1941,56.1583,13.4213
Missouri,1942,54.4417,12.4676
Missouri,1943,53.9750,12.2083
Missouri,1944,54.7000,12.6111
Missouri,1945,53.6417,12.0231
Missouri,1946,56.7333,13.7407
Missouri,1947,54.4000,12.4444
Missouri,1948,54.1167,12.2870
Missouri,1949,54.6417,12.5787
Missouri,1950,52.8583,11.5880
Missouri,1951,52.7250,11.5139
Missouri,1952,55.2250,12.9028
Missouri,1953,56.6250,13.6806
Missouri,1954,57.0500,13.9167
Missouri,1955,54.9667,12.7593
Missouri,1956,55.7250,13.1806
Missouri,1957,54.5250,12.5139
Missouri,1958,53.0000,11.6667
Missouri,1959,54.2833,12.3796
Missouri,1960,53.1167,11.7315
Missouri,1961,53.2917,11.8287
Missouri,1962,54.0250,12.2361
Missouri,1963,54.5167,12.5093
Missouri,1964,55.1167,12.8426
Missouri,1965,55.0333,12.7963
Missouri,1966,53.3917,11.8843
Missouri,1967,53.7333,12.0741
Missouri,1968,53.3750,11.8750
Missouri,1969,53.4417,11.9120
Missouri,1970,54.0750,12.2639
Missouri,1971,54.8333,12.6852
Missouri,1972,53.7417,12.0787
Missouri,1973,55.2417,12.9120
Missouri,1974,54.4417,12.4676
Missouri,1975,54.6417,12.5787
Missouri,1976,53.6250,12.0139
Missouri,1977,54.8500,12.6944
Missouri,1978,52.6083,11.4491
Missouri,1979,52.0500,11.1389
Missouri,1980,54.9750,12.7639
Missouri,1981,54.8917,12.7176
Missouri,1982,53.5167,11.9537
Missouri,1983,53.9667,12.2037
Missouri,1984,54.3917,12.4398
Missouri,1985,53.0083,11.6713
Missouri,1986,55.9250,13.2917
Missouri,1987,56.3333,13.5185
Missouri,1988,54.5667,12.5370
Missouri,1989,53.0333,11.6852
Missouri,1990,56.2000,13.4444
Missouri,1991,56.0667,13.3704
Missouri,1992,54.5167,12.5093
Missouri,1993,52.9750,11.6528
Missouri,1994,54.6833,12.6019
Missouri,1995,54.1833,12.3241
Missouri,1996,52.9417,11.6343
Missouri,1997,53.6833,12.0463
Missouri,1998,57.1667,13.9815
Missouri,1999,56.3667,13.5370
Missouri,2000,55.1500,12.8611
Missouri,2001,55.8083,13.2269
Missouri,2002,55.3167,12.9537
Missouri,2003,54.5000,12.5000
Missouri,2004,54.9667,12.7593
Missouri,2005,56.2333,13.4630
Missouri,2006,56.7500,13.7500
Missouri,2007,56.1833,13.4352
Missouri,2008,53.4333,11.9074
Missouri,2009,53.9750,12.2083
Missouri,2010,55.2083,12.8935
Missouri,2011,55.6417,13.1343
Missouri,2012,58.5500,14.7500
Missouri,2013,53.6083,12.0046
Missouri,2014,52.8750,11.5972
Missouri,2015,55.8417,13.2454
Missouri,2016,57.4417,14.1343
Missouri,2017,57.1500,13.9722
Missouri,2018,55.2000,12.8889
Missouri,2019,54.9750,12.7639
Montana,1895,38.9917,3.8843
Montana,1896,39.4333,4.1296
Montana,1897,39.8500,4.3611
Montana,1898,39.8417,4.3565
Montana,1899,38.1000,3.3889
Montana,1900,42.8500,6.0278
Montana,1901,41.8000,5.4444
Montana,1902,39.8083,4.3380
Montana,1903,39.9167,4.3981
Montana,1904,40.8583,4.9213
Montana,1905,40.5917,4.7731
Montana,1906,41.4667,5.2593
Montana,1907,39.2250,4.0139
Montana,1908,41.5000,5.2778
Montana,1909,39.2667,4.0370
Montana,1910,42.5250,5.8472
Montana,1911,38.7167,3.7315
Montana,1912,39.4250,4.1250
Montana,1913,39.7500,4.3056
Montana,1914,41.4583,5.2546
Montana,1915,41.1750,5.0972
Montana,1916,37.1583,2.8657
Montana,1917,38.9083,3.8380
Montana,1918,41.2833,5.1574
Montana,1919,40.5000,4.7222
Montana,1920,40.5333,4.7407
Montana,1921,42.3167,5.7315
Montana,1922,39.2500,4.0278
Montana,1923,41.4167,5.2315
Montana,1924,39.5583,4.1991
Montana,1925,42.1667,5.6481
Montana,1926,42.4917,5.8287
Montana,1927,38.6250,3.6806
Montana,1928,41.2417,5.1343
Montana,1929,38.8333,3.7963
Montana,1930,41.5833,5.3241
Montana,1931,43.7833,6.5463
Montana,1932,40.4583,4.6991
Montana,1933,42.0250,5.5694
Montana,1934,44.9000,7.1667
Montana,1935,40.6583,4.8102
Montana,1936,40.7417,4.8565
Montana,1937,40.0083,4.4491
Montana,1938,42.2500,5.6944
Montana,1939,43.2583,6.2546
Montana,1940,42.3333,5.7407
Montana,1941,42.8250,6.0139
Montana,1942,40.9333,4.9630
Montana,1943,40.7667,4.8704
Montana,1944,41.2500,5.1389
Montana,1945,40.5750,4.7639
Montana,1946,41.8750,5.4861
Montana,1947,41.2000,5.1111
Montana,1948,40.4750,4.7083
Montana,1949,39.9917,4.4398
Montana,1950,38.1500,3.4167
Montana,1951,37.4333,3.0185
Montana,1952,41.0917,5.0509
Montana,1953,43.5917,6.4398
Montana,1954,41.5417,5.3009
Montana,1955,38.6833,3.7130
Montana,1956,41.0500,5.0278
Montana,1957,40.7083,4.8380
Montana,1958,42.5917,5.8843
Montana,1959,40.2583,4.5880
Montana,1960,41.1417,5.0787
Montana,1961,42.8083,6.0046
Montana,1962,41.5250,5.2917
Montana,1963,42.7417,5.9676
Montana,1964,40.5333,4.7407
Montana,1965,39.7250,4.2917
Montana,1966,41.0500,5.0278
Montana,1967,41.5250,5.2917
Montana,1968,40.6750,4.8194
Montana,1969,39.9000,4.3889
Montana,1970,40.3583,4.6435
Montana,1971,40.4083,4.6713
Montana,1972,39.6250,4.2361
Montana,1973,41.9500,5.5278
Montana,1974,42.3833,5.7685
Montana,1975,39.3333,4.0741
Montana,1976,42.6833,5.9352
Montana,1977,41.5917,5.3287
Montana,1978,38.8833,3.8241
Montana,1979,40.1667,4.5370
Montana,1980,42.1167,5.6204
Montana,1981,43.9583,6.6435
Montana,1982,38.9917,3.8843
Montana,1983,41.8417,5.4676
Montana,1984,41.6750,5.3750
Montana,1985,39.1417,3.9676
Montana,1986,42.9833,6.1019
Montana,1987,44.6000,7.0000
Montana,1988,44.1167,6.7315
Montana,1989,40.8083,4.8935
Montana,1990,42.8083,6.0046
Montana,1991,42.9417,6.0787
Montana,1992,43.4750,6.3750
Montana,1993,39.6417,4.2454
Montana,1994,42.7000,5.9444
Montana,1995,41.7417,5.4120
Montana,1996,39.2417,4.0231
Montana,1997,42.2167,5.6759
Montana,1998,43.8500,6.5833
Montana,1999,44.0417,6.6898
Montana,2000,42.3500,5.7500
Montana,2001,43.6500,6.4722
Montana,2002,41.4417,5.2454
Montana,2003,43.3333,6.2963
Montana,2004,42.8167,6.0093
Montana,2005,43.0583,6.1435
Montana,2006,44.3750,6.8750
Montana,2007,44.0250,6.6806
Montana,2008,41.3833,5.2130
Montana,2009,41.1417,5.0787
Montana,2010,41.5583,5.3102
Montana,2011,41.5833,5.3241
Montana,2012,44.5333,6.9630
Montana,2013,42.3833,5.7685
Montana,2014,41.9083,5.5046
Montana,2015,44.8583,7.1435
Montana,2016,44.6250,7.0139
Montana,2017,43.1750,6.2083
Montana,2018,41.2750,5.1528
Montana,2019,39.9083,4.3935
Nebraska,1895,46.6750,8.1528
Nebraska,1896,47.8583,8.8102
Nebraska,1897,47.5917,8.6620
Nebraska,1898,47.1250,8.4028
Nebraska,1899,46.3583,7.9769
Nebraska,1900,49.7917,9.8843
Nebraska,1901,48.6583,9.2546
Nebraska,1902,47.3417,8.5231
Nebraska,1903,46.7917,8.2176
Nebraska,1904,47.8083,8.7824
Nebraska,1905,46.7333,8.1852
Nebraska,1906,47.7167,8.7315
